piece,material,grounded,massKg,support,released,removed,cx,cy,cz
383,ClayBrick,0,1.2975,Supported,0,0,573.750,0.000,120.000
384,ClayBrick,0,2.7216,Supported,0,0,585.000,0.000,120.000
385,ClayBrick,0,2.7216,Supported,0,0,607.500,0.000,120.000
386,ClayBrick,0,2.7216,Supported,0,0,630.000,0.000,120.000
387,ClayBrick,0,1.2975,Supported,0,0,0.000,0.000,127.500
388,ClayBrick,0,2.7216,Supported,0,0,11.250,0.000,127.500
389,ClayBrick,0,2.7216,Supported,0,0,33.750,0.000,127.500
390,ClayBrick,0,2.7216,Supported,0,0,56.250,0.000,127.500
391,ClayBrick,0,2.7216,Supported,0,0,123.750,0.000,127.500
392,ClayBrick,0,2.7216,Supported,0,0,146.250,0.000,127.500
393,ClayBrick,0,2.7216,Supported,0,0,168.750,0.000,127.500
394,ClayBrick,0,2.7216,Supported,0,0,236.250,0.000,127.500
395,ClayBrick,0,2.7216,Supported,0,0,258.750,0.000,127.500
396,ClayBrick,0,2.7216,Supported,0,0,281.250,0.000,127.500
397,ClayBrick,0,2.7216,Supported,0,0,348.750,0.000,127.500
398,ClayBrick,0,2.7216,Supported,0,0,371.250,0.000,127.500
399,ClayBrick,0,2.7216,Supported,0,0,393.750,0.000,127.500
400,ClayBrick,0,2.7216,Supported,0,0,461.250,0.000,127.500
401,ClayBrick,0,2.7216,Supported,0,0,483.750,0.000,127.500
402,ClayBrick,0,2.7216,Supported,0,0,506.250,0.000,127.500
403,ClayBrick,0,2.7216,Supported,0,0,573.750,0.000,127.500
404,ClayBrick,0,2.7216,Supported,0,0,596.250,0.000,127.500
405,ClayBrick,0,2.7216,Supported,0,0,618.750,0.000,127.500
406,ClayBrick,0,1.2975,Supported,0,0,641.250,0.000,127.500
407,ClayBrick,0,2.7216,Supported,0,0,0.000,0.000,135.000
408,ClayBrick,0,2.7216,Supported,0,0,22.500,0.000,135.000
409,ClayBrick,0,2.7216,Supported,0,0,45.000,0.000,135.000
410,ClayBrick,0,1.2975,Supported,0,0,67.500,0.000,135.000
411,ClayBrick,0,1.2975,Supported,0,0,123.750,0.000,135.000
412,ClayBrick,0,2.7216,Supported,0,0,135.000,0.000,135.000
413,ClayBrick,0,2.7216,Supported,0,0,157.500,0.000,135.000
414,ClayBrick,0,1.2975,Supported,0,0,180.000,0.000,135.000
415,ClayBrick,0,1.2975,Supported,0,0,236.250,0.000,135.000
416,ClayBrick,0,2.7216,Supported,0,0,247.500,0.000,135.000
417,ClayBrick,0,2.7216,Supported,0,0,270.000,0.000,135.000
418,ClayBrick,0,1.2975,Supported,0,0,292.500,0.000,135.000
419,ClayBrick,0,1.2975,Supported,0,0,348.750,0.000,135.000
420,ClayBrick,0,2.7216,Supported,0,0,360.000,0.000,135.000
421,ClayBrick,0,2.7216,Supported,0,0,382.500,0.000,135.000
422,ClayBrick,0,1.2975,Supported,0,0,405.000,0.000,135.000
423,ClayBrick,0,1.2975,Supported,0,0,461.250,0.000,135.000
424,ClayBrick,0,2.7216,Supported,0,0,472.500,0.000,135.000
425,ClayBrick,0,2.7216,Supported,0,0,495.000,0.000,135.000
426,ClayBrick,0,1.2975,Supported,0,0,517.500,0.000,135.000
427,ClayBrick,0,1.2975,Supported,0,0,573.750,0.000,135.000
428,ClayBrick,0,2.7216,Supported,0,0,585.000,0.000,135.000
429,ClayBrick,0,2.7216,Supported,0,0,607.500,0.000,135.000
430,ClayBrick,0,2.7216,Supported,0,0,630.000,0.000,135.000
431,ClayBrick,0,1.2975,Supported,0,0,0.000,0.000,142.500
432,ClayBrick,0,2.7216,Supported,0,0,11.250,0.000,142.500
433,ClayBrick,0,2.7216,Supported,0,0,33.750,0.000,142.500
434,ClayBrick,0,2.7216,Supported,0,0,56.250,0.000,142.500
435,ClayBrick,0,2.7216,Supported,0,0,123.750,0.000,142.500
436,ClayBrick,0,2.7216,Supported,0,0,146.250,0.000,142.500
437,ClayBrick,0,2.7216,Supported,0,0,168.750,0.000,142.500
438,ClayBrick,0,2.7216,Supported,0,0,236.250,0.000,142.500
439,ClayBrick,0,2.7216,Supported,0,0,258.750,0.000,142.500
440,ClayBrick,0,2.7216,Supported,0,0,281.250,0.000,142.500
441,ClayBrick,0,2.7216,Supported,0,0,348.750,0.000,142.500
442,ClayBrick,0,2.7216,Supported,0,0,371.250,0.000,142.500
443,ClayBrick,0,2.7216,Supported,0,0,393.750,0.000,142.500
444,ClayBrick,0,2.7216,Supported,0,0,461.250,0.000,142.500
445,ClayBrick,0,2.7216,Supported,0,0,483.750,0.000,142.500
446,ClayBrick,0,2.7216,Supported,0,0,506.250,0.000,142.500
447,ClayBrick,0,2.7216,Supported,0,0,573.750,0.000,142.500
448,ClayBrick,0,2.7216,Supported,0,0,596.250,0.000,142.500
449,ClayBrick,0,2.7216,Supported,0,0,618.750,0.000,142.500
450,ClayBrick,0,1.2975,Supported,0,0,641.250,0.000,142.500
451,ClayBrick,0,2.7216,Supported,0,0,0.000,0.000,150.000
452,ClayBrick,0,2.7216,Supported,0,0,22.500,0.000,150.000
453,ClayBrick,0,2.7216,Supported,0,0,45.000,0.000,150.000
454,ClayBrick,0,1.2975,Supported,0,0,67.500,0.000,150.000
455,ClayBrick,0,1.2975,Supported,0,0,123.750,0.000,150.000
456,ClayBrick,0,2.7216,Supported,0,0,135.000,0.000,150.000
457,ClayBrick,0,2.7216,Supported,0,0,157.500,0.000,150.000
458,ClayBrick,0,1.2975,Supported,0,0,180.000,0.000,150.000
459,ClayBrick,0,1.2975,Supported,0,0,236.250,0.000,150.000
460,ClayBrick,0,2.7216,Supported,0,0,247.500,0.000,150.000
461,ClayBrick,0,2.7216,Supported,0,0,270.000,0.000,150.000
462,ClayBrick,0,1.2975,Supported,0,0,292.500,0.000,150.000
463,ClayBrick,0,1.2975,Supported,0,0,348.750,0.000,150.000
464,ClayBrick,0,2.7216,Supported,0,0,360.000,0.000,150.000
465,ClayBrick,0,2.7216,Supported,0,0,382.500,0.000,150.000
466,ClayBrick,0,1.2975,Supported,0,0,405.000,0.000,150.000
467,ClayBrick,0,1.2975,Supported,0,0,461.250,0.000,150.000
468,ClayBrick,0,2.7216,Supported,0,0,472.500,0.000,150.000
469,ClayBrick,0,2.7216,Supported,0,0,495.000,0.000,150.000
470,ClayBrick,0,1.2975,Supported,0,0,517.500,0.000,150.000
471,ClayBrick,0,1.2975,Supported,0,0,573.750,0.000,150.000
472,ClayBrick,0,2.7216,Supported,0,0,585.000,0.000,150.000
473,ClayBrick,0,2.7216,Supported,0,0,607.500,0.000,150.000
474,ClayBrick,0,2.7216,Supported,0,0,630.000,0.000,150.000
475,ClayBrick,0,1.2975,Supported,0,0,0.000,0.000,157.500
476,ClayBrick,0,2.7216,Supported,0,0,11.250,0.000,157.500
477,ClayBrick,0,2.7216,Supported,0,0,33.750,0.000,157.500
478,ClayBrick,0,2.7216,Supported,0,0,56.250,0.000,157.500
479,ClayBrick,0,2.7216,Supported,0,0,123.750,0.000,157.500
480,ClayBrick,0,2.7216,Supported,0,0,146.250,0.000,157.500
481,ClayBrick,0,2.7216,Supported,0,0,168.750,0.000,157.500
482,ClayBrick,0,2.7216,Supported,0,0,236.250,0.000,157.500
483,ClayBrick,0,2.7216,Supported,0,0,258.750,0.000,157.500
484,ClayBrick,0,2.7216,Supported,0,0,281.250,0.000,157.500
485,ClayBrick,0,2.7216,Supported,0,0,348.750,0.000,157.500
486,ClayBrick,0,2.7216,Supported,0,0,371.250,0.000,157.500
487,ClayBrick,0,2.7216,Supported,0,0,393.750,0.000,157.500
488,ClayBrick,0,2.7216,Supported,0,0,461.250,0.000,157.500
489,ClayBrick,0,2.7216,Supported,0,0,483.750,0.000,157.500
490,ClayBrick,0,2.7216,Supported,0,0,506.250,0.000,157.500
491,ClayBrick,0,2.7216,Supported,0,0,573.750,0.000,157.500
492,ClayBrick,0,2.7216,Supported,0,0,596.250,0.000,157.500
493,ClayBrick,0,2.7216,Supported,0,0,618.750,0.000,157.500
494,ClayBrick,0,1.2975,Supported,0,0,641.250,0.000,157.500
495,ClayBrick,0,2.7216,Supported,0,0,0.000,0.000,165.000
496,ClayBrick,0,2.7216,Supported,0,0,22.500,0.000,165.000
497,ClayBrick,0,2.7216,Supported,0,0,45.000,0.000,165.000
498,ClayBrick,0,1.2975,Supported,0,0,67.500,0.000,165.000
499,ClayBrick,0,1.2975,Supported,0,0,123.750,0.000,165.000
500,ClayBrick,0,2.7216,Supported,0,0,135.000,0.000,165.000
501,ClayBrick,0,2.7216,Supported,0,0,157.500,0.000,165.000
502,ClayBrick,0,1.2975,Supported,0,0,180.000,0.000,165.000
503,ClayBrick,0,1.2975,Supported,0,0,236.250,0.000,165.000
504,ClayBrick,0,2.7216,Supported,0,0,247.500,0.000,165.000
505,ClayBrick,0,2.7216,Supported,0,0,270.000,0.000,165.000
506,ClayBrick,0,1.2975,Supported,0,0,292.500,0.000,165.000
507,ClayBrick,0,1.2975,Supported,0,0,348.750,0.000,165.000
508,ClayBrick,0,2.7216,Supported,0,0,360.000,0.000,165.000
509,ClayBrick,0,2.7216,Supported,0,0,382.500,0.000,165.000
510,ClayBrick,0,1.2975,Supported,0,0,405.000,0.000,165.000
511,ClayBrick,0,1.2975,Supported,0,0,461.250,0.000,165.000
512,ClayBrick,0,2.7216,Supported,0,0,472.500,0.000,165.000
513,ClayBrick,0,2.7216,Supported,0,0,495.000,0.000,165.000
514,ClayBrick,0,1.2975,Supported,0,0,517.500,0.000,165.000
515,ClayBrick,0,1.2975,Supported,0,0,573.750,0.000,165.000
516,ClayBrick,0,2.7216,Supported,0,0,585.000,0.000,165.000
517,ClayBrick,0,2.7216,Supported,0,0,607.500,0.000,165.000
518,ClayBrick,0,2.7216,Supported,0,0,630.000,0.000,165.000
519,ClayBrick,0,1.2975,Supported,0,0,0.000,0.000,172.500
520,ClayBrick,0,2.7216,Supported,0,0,11.250,0.000,172.500
521,ClayBrick,0,2.7216,Supported,0,0,33.750,0.000,172.500
522,ClayBrick,0,2.7216,Supported,0,0,56.250,0.000,172.500
523,ClayBrick,0,2.7216,Supported,0,0,123.750,0.000,172.500
524,ClayBrick,0,2.7216,Supported,0,0,146.250,0.000,172.500
525,ClayBrick,0,2.7216,Supported,0,0,168.750,0.000,172.500
526,ClayBrick,0,2.7216,Supported,0,0,236.250,0.000,172.500
527,ClayBrick,0,2.7216,Supported,0,0,258.750,0.000,172.500
528,ClayBrick,0,2.7216,Supported,0,0,281.250,0.000,172.500
529,ClayBrick,0,2.7216,Supported,0,0,348.750,0.000,172.500
530,ClayBrick,0,2.7216,Supported,0,0,371.250,0.000,172.500
531,ClayBrick,0,2.7216,Supported,0,0,393.750,0.000,172.500
532,ClayBrick,0,2.7216,Supported,0,0,461.250,0.000,172.500
533,ClayBrick,0,2.7216,Supported,0,0,483.750,0.000,172.500
534,ClayBrick,0,2.7216,Supported,0,0,506.250,0.000,172.500
535,ClayBrick,0,2.7216,Supported,0,0,573.750,0.000,172.500
536,ClayBrick,0,2.7216,Supported,0,0,596.250,0.000,172.500
537,ClayBrick,0,2.7216,Supported,0,0,618.750,0.000,172.500
538,ClayBrick,0,1.2975,Supported,0,0,641.250,0.000,172.500
539,ClayBrick,0,2.7216,Supported,0,0,0.000,0.000,180.000
540,ClayBrick,0,2.7216,Supported,0,0,22.500,0.000,180.000
541,ClayBrick,0,2.7216,Supported,0,0,45.000,0.000,180.000
542,ClayBrick,0,1.2975,Supported,0,0,67.500,0.000,180.000
543,ClayBrick,0,1.2975,Supported,0,0,123.750,0.000,180.000
544,ClayBrick,0,2.7216,Supported,0,0,135.000,0.000,180.000
545,ClayBrick,0,2.7216,Supported,0,0,157.500,0.000,180.000
546,ClayBrick,0,1.2975,Supported,0,0,180.000,0.000,180.000
547,ClayBrick,0,1.2975,Supported,0,0,236.250,0.000,180.000
548,ClayBrick,0,2.7216,Supported,0,0,247.500,0.000,180.000
549,ClayBrick,0,2.7216,Supported,0,0,270.000,0.000,180.000
550,ClayBrick,0,1.2975,Supported,0,0,292.500,0.000,180.000
551,ClayBrick,0,1.2975,Supported,0,0,348.750,0.000,180.000
552,ClayBrick,0,2.7216,Supported,0,0,360.000,0.000,180.000
553,ClayBrick,0,2.7216,Supported,0,0,382.500,0.000,180.000
554,ClayBrick,0,1.2975,Supported,0,0,405.000,0.000,180.000
555,ClayBrick,0,1.2975,Supported,0,0,461.250,0.000,180.000
556,ClayBrick,0,2.7216,Supported,0,0,472.500,0.000,180.000
557,ClayBrick,0,2.7216,Supported,0,0,495.000,0.000,180.000
558,ClayBrick,0,1.2975,Supported,0,0,517.500,0.000,180.000
559,ClayBrick,0,1.2975,Supported,0,0,573.750,0.000,180.000
560,ClayBrick,0,2.7216,Supported,0,0,585.000,0.000,180.000
561,ClayBrick,0,2.7216,Supported,0,0,607.500,0.000,180.000
562,ClayBrick,0,2.7216,Supported,0,0,630.000,0.000,180.000
563,ClayBrick,0,1.2975,Supported,0,0,0.000,0.000,187.500
564,ClayBrick,0,2.7216,Supported,0,0,11.250,0.000,187.500
565,ClayBrick,0,2.7216,Supported,0,0,33.750,0.000,187.500
566,ClayBrick,0,2.7216,Supported,0,0,56.250,0.000,187.500
567,ClayBrick,0,2.7216,Supported,0,0,123.750,0.000,187.500
568,ClayBrick,0,2.7216,Supported,0,0,146.250,0.000,187.500
569,ClayBrick,0,2.7216,Supported,0,0,168.750,0.000,187.500
570,ClayBrick,0,2.7216,Supported,0,0,236.250,0.000,187.500
571,ClayBrick,0,2.7216,Supported,0,0,258.750,0.000,187.500
572,ClayBrick,0,2.7216,Supported,0,0,281.250,0.000,187.500
573,ClayBrick,0,2.7216,Supported,0,0,348.750,0.000,187.500
574,ClayBrick,0,2.7216,Supported,0,0,371.250,0.000,187.500
575,ClayBrick,0,2.7216,Supported,0,0,393.750,0.000,187.500
576,ClayBrick,0,2.7216,Supported,0,0,461.250,0.000,187.500
577,ClayBrick,0,2.7216,Supported,0,0,483.750,0.000,187.500
578,ClayBrick,0,2.7216,Supported,0,0,506.250,0.000,187.500
579,ClayBrick,0,2.7216,Supported,0,0,573.750,0.000,187.500
580,ClayBrick,0,2.7216,Supported,0,0,596.250,0.000,187.500
581,ClayBrick,0,2.7216,Supported,0,0,618.750,0.000,187.500
582,ClayBrick,0,1.2975,Supported,0,0,641.250,0.000,187.500
583,ClayBrick,0,2.7216,Supported,0,0,0.000,0.000,195.000
584,ClayBrick,0,2.7216,Supported,0,0,22.500,0.000,195.000
585,ClayBrick,0,2.7216,Supported,0,0,45.000,0.000,195.000
586,ClayBrick,0,1.2975,Supported,0,0,67.500,0.000,195.000
587,ClayBrick,0,1.2975,Supported,0,0,123.750,0.000,195.000
588,ClayBrick,0,2.7216,Supported,0,0,135.000,0.000,195.000
589,ClayBrick,0,2.7216,Supported,0,0,157.500,0.000,195.000
590,ClayBrick,0,1.2975,Supported,0,0,180.000,0.000,195.000
591,ClayBrick,0,1.2975,Supported,0,0,236.250,0.000,195.000
592,ClayBrick,0,2.7216,Supported,0,0,247.500,0.000,195.000
593,ClayBrick,0,2.7216,Supported,0,0,270.000,0.000,195.000
594,ClayBrick,0,1.2975,Supported,0,0,292.500,0.000,195.000
595,ClayBrick,0,1.2975,Supported,0,0,348.750,0.000,195.000
596,ClayBrick,0,2.7216,Supported,0,0,360.000,0.000,195.000
597,ClayBrick,0,2.7216,Supported,0,0,382.500,0.000,195.000
598,ClayBrick,0,1.2975,Supported,0,0,405.000,0.000,195.000
599,ClayBrick,0,1.2975,Supported,0,0,461.250,0.000,195.000
600,ClayBrick,0,2.7216,Supported,0,0,472.500,0.000,195.000
601,ClayBrick,0,2.7216,Supported,0,0,495.000,0.000,195.000
602,ClayBrick,0,1.2975,Supported,0,0,517.500,0.000,195.000
603,ClayBrick,0,1.2975,Supported,0,0,573.750,0.000,195.000
604,ClayBrick,0,2.7216,Supported,0,0,585.000,0.000,195.000
605,ClayBrick,0,2.7216,Supported,0,0,607.500,0.000,195.000
606,ClayBrick,0,2.7216,Supported,0,0,630.000,0.000,195.000
607,ClayBrick,0,1.2975,Supported,0,0,0.000,0.000,202.500
608,ClayBrick,0,2.7216,Supported,0,0,11.250,0.000,202.500
609,ClayBrick,0,2.7216,Supported,0,0,33.750,0.000,202.500
610,ClayBrick,0,2.7216,Supported,0,0,56.250,0.000,202.500
611,ClayBrick,0,2.7216,Supported,0,0,123.750,0.000,202.500
612,ClayBrick,0,2.7216,Supported,0,0,146.250,0.000,202.500
613,ClayBrick,0,2.7216,Supported,0,0,168.750,0.000,202.500
614,ClayBrick,0,2.7216,Supported,0,0,236.250,0.000,202.500
615,ClayBrick,0,2.7216,Supported,0,0,258.750,0.000,202.500
616,ClayBrick,0,2.7216,Supported,0,0,281.250,0.000,202.500
617,ClayBrick,0,2.7216,Supported,0,0,348.750,0.000,202.500
618,ClayBrick,0,2.7216,Supported,0,0,371.250,0.000,202.500
619,ClayBrick,0,2.7216,Supported,0,0,393.750,0.000,202.500
620,ClayBrick,0,2.7216,Supported,0,0,461.250,0.000,202.500
621,ClayBrick,0,2.7216,Supported,0,0,483.750,0.000,202.500
622,ClayBrick,0,2.7216,Supported,0,0,506.250,0.000,202.500
623,ClayBrick,0,2.7216,Supported,0,0,573.750,0.000,202.500
624,ClayBrick,0,2.7216,Supported,0,0,596.250,0.000,202.500
625,ClayBrick,0,2.7216,Supported,0,0,618.750,0.000,202.500
626,ClayBrick,0,1.2975,Supported,0,0,641.250,0.000,202.500
627,ClayBrick,0,2.7216,Supported,0,0,0.000,0.000,210.000
628,ClayBrick,0,2.7216,Supported,0,0,22.500,0.000,210.000
629,ClayBrick,0,1.2975,Supported,0,0,45.000,0.000,210.000
630,ClayBrick,0,1.2975,Supported,0,0,146.250,0.000,210.000
631,ClayBrick,0,1.2975,Supported,0,0,157.500,0.000,210.000
632,ClayBrick,0,1.2975,Supported,0,0,258.750,0.000,210.000
633,ClayBrick,0,1.2975,Supported,0,0,270.000,0.000,210.000
634,ClayBrick,0,1.2975,Supported,0,0,371.250,0.000,210.000
635,ClayBrick,0,1.2975,Supported,0,0,382.500,0.000,210.000
636,ClayBrick,0,1.2975,Supported,0,0,483.750,0.000,210.000
637,ClayBrick,0,1.2975,Supported,0,0,495.000,0.000,210.000
638,ClayBrick,0,1.2975,Supported,0,0,596.250,0.000,210.000
639,ClayBrick,0,2.7216,Supported,0,0,607.500,0.000,210.000
640,ClayBrick,0,2.7216,Supported,0,0,630.000,0.000,210.000
641,Timber,0,5.3640,Supported,0,0,56.250,0.000,210.000
642,Timber,0,5.3640,Supported,0,0,168.750,0.000,210.000
643,Timber,0,5.3640,Supported,0,0,281.250,0.000,210.000
644,Timber,0,5.3640,Supported,0,0,393.750,0.000,210.000
645,Timber,0,5.3640,Supported,0,0,506.250,0.000,210.000
646,ClayBrick,0,1.2975,Supported,0,0,0.000,0.000,217.500
647,ClayBrick,0,2.7216,Supported,0,0,11.250,0.000,217.500
648,ClayBrick,0,2.7216,Supported,0,0,33.750,0.000,217.500
649,ClayBrick,0,2.7216,Supported,0,0,146.250,0.000,217.500
650,ClayBrick,0,2.7216,Supported,0,0,258.750,0.000,217.500
651,ClayBrick,0,2.7216,Supported,0,0,371.250,0.000,217.500
652,ClayBrick,0,2.7216,Supported,0,0,483.750,0.000,217.500
653,ClayBrick,0,2.7216,Supported,0,0,596.250,0.000,217.500
654,ClayBrick,0,2.7216,Supported,0,0,618.750,0.000,217.500
655,ClayBrick,0,1.2975,Supported,0,0,641.250,0.000,217.500
656,ClayBrick,0,2.7216,Supported,0,0,0.000,0.000,225.000
657,ClayBrick,0,2.7216,Supported,0,0,22.500,0.000,225.000
658,ClayBrick,0,2.7216,Supported,0,0,45.000,0.000,225.000
659,ClayBrick,0,2.7216,Supported,0,0,67.500,0.000,225.000
660,ClayBrick,0,2.7216,Supported,0,0,90.000,0.000,225.000
661,ClayBrick,0,2.7216,Supported,0,0,112.500,0.000,225.000
662,ClayBrick,0,2.7216,Supported,0,0,135.000,0.000,225.000
663,ClayBrick,0,2.7216,Supported,0,0,157.500,0.000,225.000
664,ClayBrick,0,2.7216,Supported,0,0,180.000,0.000,225.000
665,ClayBrick,0,2.7216,Supported,0,0,202.500,0.000,225.000
666,ClayBrick,0,2.7216,Supported,0,0,225.000,0.000,225.000
667,ClayBrick,0,2.7216,Supported,0,0,247.500,0.000,225.000
668,ClayBrick,0,2.7216,Supported,0,0,270.000,0.000,225.000
669,ClayBrick,0,2.7216,Supported,0,0,292.500,0.000,225.000
670,ClayBrick,0,2.7216,Supported,0,0,315.000,0.000,225.000
671,ClayBrick,0,2.7216,Supported,0,0,337.500,0.000,225.000
672,ClayBrick,0,2.7216,Supported,0,0,360.000,0.000,225.000
673,ClayBrick,0,2.7216,Supported,0,0,382.500,0.000,225.000
674,ClayBrick,0,2.7216,Supported,0,0,405.000,0.000,225.000
675,ClayBrick,0,2.7216,Supported,0,0,427.500,0.000,225.000
676,ClayBrick,0,2.7216,Supported,0,0,450.000,0.000,225.000
677,ClayBrick,0,2.7216,Supported,0,0,472.500,0.000,225.000
678,ClayBrick,0,2.7216,Supported,0,0,495.000,0.000,225.000
679,ClayBrick,0,2.7216,Supported,0,0,517.500,0.000,225.000
680,ClayBrick,0,2.7216,Supported,0,0,540.000,0.000,225.000
681,ClayBrick,0,2.7216,Supported,0,0,562.500,0.000,225.000
682,ClayBrick,0,2.7216,Supported,0,0,585.000,0.000,225.000
683,ClayBrick,0,2.7216,Supported,0,0,607.500,0.000,225.000
684,ClayBrick,0,2.7216,Supported,0,0,630.000,0.000,225.000
685,ClayBrick,0,1.2975,Supported,0,0,0.000,0.000,232.500
686,ClayBrick,0,2.7216,Supported,0,0,11.250,0.000,232.500
687,ClayBrick,0,2.7216,Supported,0,0,33.750,0.000,232.500
688,ClayBrick,0,2.7216,Supported,0,0,56.250,0.000,232.500
689,ClayBrick,0,2.7216,Supported,0,0,78.750,0.000,232.500
690,ClayBrick,0,2.7216,Supported,0,0,101.250,0.000,232.500
691,ClayBrick,0,2.7216,Supported,0,0,123.750,0.000,232.500
692,ClayBrick,0,2.7216,Supported,0,0,146.250,0.000,232.500
693,ClayBrick,0,2.7216,Supported,0,0,168.750,0.000,232.500
694,ClayBrick,0,2.7216,Supported,0,0,191.250,0.000,232.500
695,ClayBrick,0,2.7216,Supported,0,0,213.750,0.000,232.500
696,ClayBrick,0,2.7216,Supported,0,0,236.250,0.000,232.500
697,ClayBrick,0,2.7216,Supported,0,0,258.750,0.000,232.500
698,ClayBrick,0,2.7216,Supported,0,0,281.250,0.000,232.500
699,ClayBrick,0,2.7216,Supported,0,0,303.750,0.000,232.500
700,ClayBrick,0,2.7216,Supported,0,0,326.250,0.000,232.500
701,ClayBrick,0,2.7216,Supported,0,0,348.750,0.000,232.500
702,ClayBrick,0,2.7216,Supported,0,0,371.250,0.000,232.500
703,ClayBrick,0,2.7216,Supported,0,0,393.750,0.000,232.500
704,ClayBrick,0,2.7216,Supported,0,0,416.250,0.000,232.500
705,ClayBrick,0,2.7216,Supported,0,0,438.750,0.000,232.500
706,ClayBrick,0,2.7216,Supported,0,0,461.250,0.000,232.500
707,ClayBrick,0,2.7216,Supported,0,0,483.750,0.000,232.500
708,ClayBrick,0,2.7216,Supported,0,0,506.250,0.000,232.500
709,ClayBrick,0,2.7216,Supported,0,0,528.750,0.000,232.500
710,ClayBrick,0,2.7216,Supported,0,0,551.250,0.000,232.500
711,ClayBrick,0,2.7216,Supported,0,0,573.750,0.000,232.500
712,ClayBrick,0,2.7216,Supported,0,0,596.250,0.000,232.500
713,ClayBrick,0,2.7216,Supported,0,0,618.750,0.000,232.500
714,ClayBrick,0,1.2975,Supported,0,0,641.250,0.000,232.500
715,ClayBrick,0,2.7216,Supported,0,0,0.000,0.000,240.000
716,ClayBrick,0,2.7216,Supported,0,0,22.500,0.000,240.000
717,ClayBrick,0,2.7216,Supported,0,0,45.000,0.000,240.000
718,ClayBrick,0,2.7216,Supported,0,0,67.500,0.000,240.000
719,ClayBrick,0,2.7216,Supported,0,0,90.000,0.000,240.000
720,ClayBrick,0,2.7216,Supported,0,0,112.500,0.000,240.000
721,ClayBrick,0,2.7216,Supported,0,0,135.000,0.000,240.000
722,ClayBrick,0,2.7216,Supported,0,0,157.500,0.000,240.000
723,ClayBrick,0,2.7216,Supported,0,0,180.000,0.000,240.000
724,ClayBrick,0,2.7216,Supported,0,0,202.500,0.000,240.000
725,ClayBrick,0,2.7216,Supported,0,0,225.000,0.000,240.000
726,ClayBrick,0,2.7216,Supported,0,0,247.500,0.000,240.000
727,ClayBrick,0,2.7216,Supported,0,0,270.000,0.000,240.000
728,ClayBrick,0,2.7216,Supported,0,0,292.500,0.000,240.000
729,ClayBrick,0,2.7216,Supported,0,0,315.000,0.000,240.000
730,ClayBrick,0,2.7216,Supported,0,0,337.500,0.000,240.000
731,ClayBrick,0,2.7216,Supported,0,0,360.000,0.000,240.000
732,ClayBrick,0,2.7216,Supported,0,0,382.500,0.000,240.000
733,ClayBrick,0,2.7216,Supported,0,0,405.000,0.000,240.000
734,ClayBrick,0,2.7216,Supported,0,0,427.500,0.000,240.000
735,ClayBrick,0,2.7216,Supported,0,0,450.000,0.000,240.000
736,ClayBrick,0,2.7216,Supported,0,0,472.500,0.000,240.000
737,ClayBrick,0,2.7216,Supported,0,0,495.000,0.000,240.000
738,ClayBrick,0,2.7216,Supported,0,0,517.500,0.000,240.000
739,ClayBrick,0,2.7216,Supported,0,0,540.000,0.000,240.000
740,ClayBrick,0,2.7216,Supported,0,0,562.500,0.000,240.000
741,ClayBrick,0,2.7216,Supported,0,0,585.000,0.000,240.000
742,ClayBrick,0,2.7216,Supported,0,0,607.500,0.000,240.000
743,ClayBrick,0,2.7216,Supported,0,0,630.000,0.000,240.000
744,StructuralConcrete,0,1.6390,Supported,0,0,0.000,0.000,247.500
745,StructuralConcrete,0,7.0356,Supported,0,0,11.250,0.000,247.500
746,StructuralConcrete,0,7.0356,Supported,0,0,56.250,0.000,247.500
747,StructuralConcrete,0,7.0356,Supported,0,0,101.250,0.000,247.500
748,StructuralConcrete,0,7.0356,Supported,0,0,146.250,0.000,247.500
749,StructuralConcrete,0,7.0356,Supported,0,0,191.250,0.000,247.500
750,StructuralConcrete,0,7.0356,Supported,0,0,236.250,0.000,247.500
751,StructuralConcrete,0,7.0356,Supported,0,0,281.250,0.000,247.500
752,StructuralConcrete,0,7.0356,Supported,0,0,326.250,0.000,247.500
753,StructuralConcrete,0,7.0356,Supported,0,0,371.250,0.000,247.500
754,StructuralConcrete,0,7.0356,Supported,0,0,416.250,0.000,247.500
755,StructuralConcrete,0,7.0356,Supported,0,0,461.250,0.000,247.500
756,StructuralConcrete,0,7.0356,Supported,0,0,506.250,0.000,247.500
757,StructuralConcrete,0,7.0356,Supported,0,0,551.250,0.000,247.500
758,StructuralConcrete,0,7.0356,Supported,0,0,596.250,0.000,247.500
759,StructuralConcrete,0,1.6390,Supported,0,0,641.250,0.000,247.500
760,ClayBrick,0,2.7216,Supported,0,0,0.000,0.000,255.000
761,ClayBrick,0,2.7216,Supported,0,0,22.500,0.000,255.000
762,ClayBrick,0,2.7216,Supported,0,0,45.000,0.000,255.000
763,ClayBrick,0,2.7216,Supported,0,0,67.500,0.000,255.000
764,ClayBrick,0,2.7216,Supported,0,0,90.000,0.000,255.000
765,ClayBrick,0,2.7216,Supported,0,0,112.500,0.000,255.000
766,ClayBrick,0,2.7216,Supported,0,0,135.000,0.000,255.000
