piece,released,removed,laidX,laidY,laidZ,finalX,finalY,finalZ,displacementCm,dropCm
44,0,0,0.000,0.000,22.500,0.000,0.000,22.500,0.000,0.000
45,0,0,11.250,0.000,22.500,11.250,0.000,22.500,0.000,0.000
46,0,0,33.750,0.000,22.500,33.750,0.000,22.500,0.000,0.000
47,0,0,56.250,0.000,22.500,56.250,0.000,22.500,0.000,0.000
48,0,0,78.750,0.000,22.500,78.750,0.000,22.500,0.000,0.000
49,0,0,101.250,0.000,22.500,101.250,0.000,22.500,0.000,0.000
50,0,0,123.750,0.000,22.500,123.750,0.000,22.500,0.000,0.000
51,0,0,146.250,0.000,22.500,146.250,0.000,22.500,0.000,0.000
52,0,0,168.750,0.000,22.500,168.750,0.000,22.500,0.000,0.000
53,0,0,191.250,0.000,22.500,191.250,0.000,22.500,0.000,0.000
54,0,0,213.750,0.000,22.500,213.750,0.000,22.500,0.000,0.000
55,0,0,236.250,0.000,22.500,236.250,0.000,22.500,0.000,0.000
56,0,0,258.750,0.000,22.500,258.750,0.000,22.500,0.000,0.000
57,0,0,281.250,0.000,22.500,281.250,0.000,22.500,0.000,0.000
58,0,0,303.750,0.000,22.500,303.750,0.000,22.500,0.000,0.000
59,0,0,326.250,0.000,22.500,326.250,0.000,22.500,0.000,0.000
60,0,0,348.750,0.000,22.500,348.750,0.000,22.500,0.000,0.000
61,0,0,371.250,0.000,22.500,371.250,0.000,22.500,0.000,0.000
62,0,0,393.750,0.000,22.500,393.750,0.000,22.500,0.000,0.000
63,0,0,416.250,0.000,22.500,416.250,0.000,22.500,0.000,0.000
64,0,0,438.750,0.000,22.500,438.750,0.000,22.500,0.000,0.000
65,0,0,461.250,0.000,22.500,461.250,0.000,22.500,0.000,0.000
66,0,0,483.750,0.000,22.500,483.750,0.000,22.500,0.000,0.000
67,0,0,506.250,0.000,22.500,506.250,0.000,22.500,0.000,0.000
68,0,0,528.750,0.000,22.500,528.750,0.000,22.500,0.000,0.000
69,0,0,551.250,0.000,22.500,551.250,0.000,22.500,0.000,0.000
70,0,0,573.750,0.000,22.500,573.750,0.000,22.500,0.000,0.000
71,0,0,596.250,0.000,22.500,596.250,0.000,22.500,0.000,0.000
72,0,0,618.750,0.000,22.500,618.750,0.000,22.500,0.000,0.000
73,0,0,641.250,0.000,22.500,641.250,0.000,22.500,0.000,0.000
74,0,0,0.000,0.000,30.000,0.000,0.000,30.000,0.000,0.000
75,0,0,22.500,0.000,30.000,22.500,0.000,30.000,0.000,0.000
76,0,0,45.000,0.000,30.000,45.000,0.000,30.000,0.000,0.000
77,0,0,67.500,0.000,30.000,67.500,0.000,30.000,0.000,0.000
78,0,0,90.000,0.000,30.000,90.000,0.000,30.000,0.000,0.000
79,0,0,112.500,0.000,30.000,112.500,0.000,30.000,0.000,0.000
80,0,0,135.000,0.000,30.000,135.000,0.000,30.000,0.000,0.000
81,0,0,157.500,0.000,30.000,157.500,0.000,30.000,0.000,0.000
82,0,0,180.000,0.000,30.000,180.000,0.000,30.000,0.000,0.000
83,0,0,202.500,0.000,30.000,202.500,0.000,30.000,0.000,0.000
84,0,0,225.000,0.000,30.000,225.000,0.000,30.000,0.000,0.000
85,0,0,247.500,0.000,30.000,247.500,0.000,30.000,0.000,0.000
86,0,0,270.000,0.000,30.000,270.000,0.000,30.000,0.000,0.000
87,0,0,292.500,0.000,30.000,292.500,0.000,30.000,0.000,0.000
88,0,0,315.000,0.000,30.000,315.000,0.000,30.000,0.000,0.000
89,0,0,337.500,0.000,30.000,337.500,0.000,30.000,0.000,0.000
90,0,0,360.000,0.000,30.000,360.000,0.000,30.000,0.000,0.000
91,0,0,382.500,0.000,30.000,382.500,0.000,30.000,0.000,0.000
92,0,0,405.000,0.000,30.000,405.000,0.000,30.000,0.000,0.000
93,0,0,427.500,0.000,30.000,427.500,0.000,30.000,0.000,0.000
94,0,0,450.000,0.000,30.000,450.000,0.000,30.000,0.000,0.000
95,0,0,472.500,0.000,30.000,472.500,0.000,30.000,0.000,0.000
96,0,0,495.000,0.000,30.000,495.000,0.000,30.000,0.000,0.000
97,0,0,517.500,0.000,30.000,517.500,0.000,30.000,0.000,0.000
98,0,0,540.000,0.000,30.000,540.000,0.000,30.000,0.000,0.000
99,0,0,562.500,0.000,30.000,562.500,0.000,30.000,0.000,0.000
100,0,0,585.000,0.000,30.000,585.000,0.000,30.000,0.000,0.000
101,0,0,607.500,0.000,30.000,607.500,0.000,30.000,0.000,0.000
102,0,0,630.000,0.000,30.000,630.000,0.000,30.000,0.000,0.000
103,0,0,0.000,0.000,37.500,0.000,0.000,37.500,0.000,0.000
104,0,0,11.250,0.000,37.500,11.250,0.000,37.500,0.000,0.000
105,0,0,33.750,0.000,37.500,33.750,0.000,37.500,0.000,0.000
106,0,0,56.250,0.000,37.500,56.250,0.000,37.500,0.000,0.000
107,0,0,78.750,0.000,37.500,78.750,0.000,37.500,0.000,0.000
108,0,0,101.250,0.000,37.500,101.250,0.000,37.500,0.000,0.000
109,0,0,123.750,0.000,37.500,123.750,0.000,37.500,0.000,0.000
110,0,0,146.250,0.000,37.500,146.250,0.000,37.500,0.000,0.000
111,0,0,168.750,0.000,37.500,168.750,0.000,37.500,0.000,0.000
112,0,0,191.250,0.000,37.500,191.250,0.000,37.500,0.000,0.000
113,0,0,213.750,0.000,37.500,213.750,0.000,37.500,0.000,0.000
114,0,0,236.250,0.000,37.500,236.250,0.000,37.500,0.000,0.000
115,0,0,258.750,0.000,37.500,258.750,0.000,37.500,0.000,0.000
116,0,0,281.250,0.000,37.500,281.250,0.000,37.500,0.000,0.000
117,0,0,303.750,0.000,37.500,303.750,0.000,37.500,0.000,0.000
118,0,0,326.250,0.000,37.500,326.250,0.000,37.500,0.000,0.000
119,0,0,348.750,0.000,37.500,348.750,0.000,37.500,0.000,0.000
120,0,0,371.250,0.000,37.500,371.250,0.000,37.500,0.000,0.000
121,0,0,393.750,0.000,37.500,393.750,0.000,37.500,0.000,0.000
122,0,0,416.250,0.000,37.500,416.250,0.000,37.500,0.000,0.000
123,0,0,438.750,0.000,37.500,438.750,0.000,37.500,0.000,0.000
124,0,0,461.250,0.000,37.500,461.250,0.000,37.500,0.000,0.000
125,0,0,483.750,0.000,37.500,483.750,0.000,37.500,0.000,0.000
126,0,0,506.250,0.000,37.500,506.250,0.000,37.500,0.000,0.000
127,0,0,528.750,0.000,37.500,528.750,0.000,37.500,0.000,0.000
128,0,0,551.250,0.000,37.500,551.250,0.000,37.500,0.000,0.000
129,0,0,573.750,0.000,37.500,573.750,0.000,37.500,0.000,0.000
130,0,0,596.250,0.000,37.500,596.250,0.000,37.500,0.000,0.000
131,0,0,618.750,0.000,37.500,618.750,0.000,37.500,0.000,0.000
132,0,0,641.250,0.000,37.500,641.250,0.000,37.500,0.000,0.000
133,0,0,0.000,0.000,45.000,0.000,0.000,45.000,0.000,0.000
134,0,0,22.500,0.000,45.000,22.500,0.000,45.000,0.000,0.000
135,0,0,45.000,0.000,45.000,45.000,0.000,45.000,0.000,0.000
136,0,0,67.500,0.000,45.000,67.500,0.000,45.000,0.000,0.000
137,0,0,90.000,0.000,45.000,90.000,0.000,45.000,0.000,0.000
138,0,0,112.500,0.000,45.000,112.500,0.000,45.000,0.000,0.000
139,0,0,135.000,0.000,45.000,135.000,0.000,45.000,0.000,0.000
140,0,0,157.500,0.000,45.000,157.500,0.000,45.000,0.000,0.000
141,0,0,180.000,0.000,45.000,180.000,0.000,45.000,0.000,0.000
142,0,0,202.500,0.000,45.000,202.500,0.000,45.000,0.000,0.000
143,0,0,225.000,0.000,45.000,225.000,0.000,45.000,0.000,0.000
144,0,0,247.500,0.000,45.000,247.500,0.000,45.000,0.000,0.000
145,0,0,270.000,0.000,45.000,270.000,0.000,45.000,0.000,0.000
146,0,0,292.500,0.000,45.000,292.500,0.000,45.000,0.000,0.000
147,0,0,315.000,0.000,45.000,315.000,0.000,45.000,0.000,0.000
148,0,0,337.500,0.000,45.000,337.500,0.000,45.000,0.000,0.000
149,0,0,360.000,0.000,45.000,360.000,0.000,45.000,0.000,0.000
150,0,0,382.500,0.000,45.000,382.500,0.000,45.000,0.000,0.000
151,0,0,405.000,0.000,45.000,405.000,0.000,45.000,0.000,0.000
152,0,0,427.500,0.000,45.000,427.500,0.000,45.000,0.000,0.000
153,0,0,450.000,0.000,45.000,450.000,0.000,45.000,0.000,0.000
154,0,0,472.500,0.000,45.000,472.500,0.000,45.000,0.000,0.000
155,0,0,495.000,0.000,45.000,495.000,0.000,45.000,0.000,0.000
156,0,0,517.500,0.000,45.000,517.500,0.000,45.000,0.000,0.000
157,0,0,540.000,0.000,45.000,540.000,0.000,45.000,0.000,0.000
158,0,0,562.500,0.000,45.000,562.500,0.000,45.000,0.000,0.000
159,0,0,585.000,0.000,45.000,585.000,0.000,45.000,0.000,0.000
160,0,0,607.500,0.000,45.000,607.500,0.000,45.000,0.000,0.000
161,0,0,630.000,0.000,45.000,630.000,0.000,45.000,0.000,0.000
162,0,0,0.000,0.000,52.500,0.000,0.000,52.500,0.000,0.000
163,0,0,11.250,0.000,52.500,11.250,0.000,52.500,0.000,0.000
164,0,0,33.750,0.000,52.500,33.750,0.000,52.500,0.000,0.000
165,0,0,56.250,0.000,52.500,56.250,0.000,52.500,0.000,0.000
166,0,0,135.000,0.000,52.500,135.000,0.000,52.500,0.000,0.000
167,0,0,146.250,0.000,52.500,146.250,0.000,52.500,0.000,0.000
168,0,0,168.750,0.000,52.500,168.750,0.000,52.500,0.000,0.000
169,0,0,247.500,0.000,52.500,247.500,0.000,52.500,0.000,0.000
170,0,0,258.750,0.000,52.500,258.750,0.000,52.500,0.000,0.000
171,0,0,281.250,0.000,52.500,281.250,0.000,52.500,0.000,0.000
172,0,0,360.000,0.000,52.500,360.000,0.000,52.500,0.000,0.000
173,0,0,371.250,0.000,52.500,371.250,0.000,52.500,0.000,0.000
174,0,0,393.750,0.000,52.500,393.750,0.000,52.500,0.000,0.000
175,0,0,472.500,0.000,52.500,472.500,0.000,52.500,0.000,0.000
176,0,0,483.750,0.000,52.500,483.750,0.000,52.500,0.000,0.000
177,0,0,506.250,0.000,52.500,506.250,0.000,52.500,0.000,0.000
178,0,0,585.000,0.000,52.500,585.000,0.000,52.500,0.000,0.000
179,0,0,596.250,0.000,52.500,596.250,0.000,52.500,0.000,0.000
180,0,0,618.750,0.000,52.500,618.750,0.000,52.500,0.000,0.000
181,0,0,641.250,0.000,52.500,641.250,0.000,52.500,0.000,0.000
182,0,0,67.500,0.000,52.500,67.500,0.000,52.500,0.000,0.000
183,0,0,180.000,0.000,52.500,180.000,0.000,52.500,0.000,0.000
184,0,0,292.500,0.000,52.500,292.500,0.000,52.500,0.000,0.000
185,0,0,405.000,0.000,52.500,405.000,0.000,52.500,0.000,0.000
186,0,0,517.500,0.000,52.500,517.500,0.000,52.500,0.000,0.000
187,0,0,0.000,0.000,60.000,0.000,0.000,60.000,0.000,0.000
188,0,0,22.500,0.000,60.000,22.500,0.000,60.000,0.000,0.000
189,0,0,45.000,0.000,60.000,45.000,0.000,60.000,0.000,0.000
190,0,0,67.500,0.000,60.000,67.500,0.000,60.000,0.000,0.000
191,0,0,123.750,0.000,60.000,123.750,0.000,60.000,0.000,0.000
192,0,0,135.000,0.000,60.000,135.000,0.000,60.000,0.000,0.000
193,0,0,157.500,0.000,60.000,157.500,0.000,60.000,0.000,0.000
194,0,0,180.000,0.000,60.000,180.000,0.000,60.000,0.000,0.000
195,0,0,236.250,0.000,60.000,236.250,0.000,60.000,0.000,0.000
196,0,0,247.500,0.000,60.000,247.500,0.000,60.000,0.000,0.000
197,0,0,270.000,0.000,60.000,270.000,0.000,60.000,0.000,0.000
198,0,0,292.500,0.000,60.000,292.500,0.000,60.000,0.000,0.000
199,0,0,348.750,0.000,60.000,348.750,0.000,60.000,0.000,0.000
200,0,0,360.000,0.000,60.000,360.000,0.000,60.000,0.000,0.000
201,0,0,382.500,0.000,60.000,382.500,0.000,60.000,0.000,0.000
202,0,0,405.000,0.000,60.000,405.000,0.000,60.000,0.000,0.000
203,0,0,461.250,0.000,60.000,461.250,0.000,60.000,0.000,0.000
204,0,0,472.500,0.000,60.000,472.500,0.000,60.000,0.000,0.000
205,0,0,495.000,0.000,60.000,495.000,0.000,60.000,0.000,0.000
206,0,0,517.500,0.000,60.000,517.500,0.000,60.000,0.000,0.000
207,0,0,573.750,0.000,60.000,573.750,0.000,60.000,0.000,0.000
208,0,0,585.000,0.000,60.000,585.000,0.000,60.000,0.000,0.000
209,0,0,607.500,0.000,60.000,607.500,0.000,60.000,0.000,0.000
210,0,0,630.000,0.000,60.000,630.000,0.000,60.000,0.000,0.000
211,0,0,0.000,0.000,67.500,0.000,0.000,67.500,0.000,0.000
212,0,0,11.250,0.000,67.500,11.250,0.000,67.500,0.000,0.000
213,0,0,33.750,0.000,67.500,33.750,0.000,67.500,0.000,0.000
214,0,0,56.250,0.000,67.500,56.250,0.000,67.500,0.000,0.000
215,0,0,123.750,0.000,67.500,123.750,0.000,67.500,0.000,0.000
216,0,0,146.250,0.000,67.500,146.250,0.000,67.500,0.000,0.000
217,0,0,168.750,0.000,67.500,168.750,0.000,67.500,0.000,0.000
218,0,0,236.250,0.000,67.500,236.250,0.000,67.500,0.000,0.000
219,0,0,258.750,0.000,67.500,258.750,0.000,67.500,0.000,0.000
220,0,0,281.250,0.000,67.500,281.250,0.000,67.500,0.000,0.000
221,0,0,348.750,0.000,67.500,348.750,0.000,67.500,0.000,0.000
222,0,0,371.250,0.000,67.500,371.250,0.000,67.500,0.000,0.000
223,0,0,393.750,0.000,67.500,393.750,0.000,67.500,0.000,0.000
224,0,0,461.250,0.000,67.500,461.250,0.000,67.500,0.000,0.000
225,0,0,483.750,0.000,67.500,483.750,0.000,67.500,0.000,0.000
226,0,0,506.250,0.000,67.500,506.250,0.000,67.500,0.000,0.000
227,0,0,573.750,0.000,67.500,573.750,0.000,67.500,0.000,0.000
228,0,0,596.250,0.000,67.500,596.250,0.000,67.500,0.000,0.000
229,0,0,618.750,0.000,67.500,618.750,0.000,67.500,0.000,0.000
230,0,0,641.250,0.000,67.500,641.250,0.000,67.500,0.000,0.000
231,0,0,0.000,0.000,75.000,0.000,0.000,75.000,0.000,0.000
232,0,0,22.500,0.000,75.000,22.500,0.000,75.000,0.000,0.000
233,0,0,45.000,0.000,75.000,45.000,0.000,75.000,0.000,0.000
234,0,0,67.500,0.000,75.000,67.500,0.000,75.000,0.000,0.000
235,0,0,123.750,0.000,75.000,123.750,0.000,75.000,0.000,0.000
236,0,0,135.000,0.000,75.000,135.000,0.000,75.000,0.000,0.000
237,0,0,157.500,0.000,75.000,157.500,0.000,75.000,0.000,0.000
238,0,0,180.000,0.000,75.000,180.000,0.000,75.000,0.000,0.000
239,0,0,236.250,0.000,75.000,236.250,0.000,75.000,0.000,0.000
240,0,0,247.500,0.000,75.000,247.500,0.000,75.000,0.000,0.000
241,0,0,270.000,0.000,75.000,270.000,0.000,75.000,0.000,0.000
242,0,0,292.500,0.000,75.000,292.500,0.000,75.000,0.000,0.000
243,0,0,348.750,0.000,75.000,348.750,0.000,75.000,0.000,0.000
244,0,0,360.000,0.000,75.000,360.000,0.000,75.000,0.000,0.000
245,0,0,382.500,0.000,75.000,382.500,0.000,75.000,0.000,0.000
246,0,0,405.000,0.000,75.000,405.000,0.000,75.000,0.000,0.000
247,0,0,461.250,0.000,75.000,461.250,0.000,75.000,0.000,0.000
248,0,0,472.500,0.000,75.000,472.500,0.000,75.000,0.000,0.000
249,0,0,495.000,0.000,75.000,495.000,0.000,75.000,0.000,0.000
250,0,0,517.500,0.000,75.000,517.500,0.000,75.000,0.000,0.000
251,0,0,573.750,0.000,75.000,573.750,0.000,75.000,0.000,0.000
252,0,0,585.000,0.000,75.000,585.000,0.000,75.000,0.000,0.000
253,0,0,607.500,0.000,75.000,607.500,0.000,75.000,0.000,0.000
254,0,0,630.000,0.000,75.000,630.000,0.000,75.000,0.000,0.000
255,0,0,0.000,0.000,82.500,0.000,0.000,82.500,0.000,0.000
256,0,0,11.250,0.000,82.500,11.250,0.000,82.500,0.000,0.000
257,0,0,33.750,0.000,82.500,33.750,0.000,82.500,0.000,0.000
258,0,0,56.250,0.000,82.500,56.250,0.000,82.500,0.000,0.000
259,0,0,123.750,0.000,82.500,123.750,0.000,82.500,0.000,0.000
260,0,0,146.250,0.000,82.500,146.250,0.000,82.500,0.000,0.000
261,0,0,168.750,0.000,82.500,168.750,0.000,82.500,0.000,0.000
262,0,0,236.250,0.000,82.500,236.250,0.000,82.500,0.000,0.000
263,0,0,258.750,0.000,82.500,258.750,0.000,82.500,0.000,0.000
264,0,0,281.250,0.000,82.500,281.250,0.000,82.500,0.000,0.000
265,0,0,348.750,0.000,82.500,348.750,0.000,82.500,0.000,0.000
266,0,0,371.250,0.000,82.500,371.250,0.000,82.500,0.000,0.000
267,0,0,393.750,0.000,82.500,393.750,0.000,82.500,0.000,0.000
268,0,0,461.250,0.000,82.500,461.250,0.000,82.500,0.000,0.000
269,0,0,483.750,0.000,82.500,483.750,0.000,82.500,0.000,0.000
270,0,0,506.250,0.000,82.500,506.250,0.000,82.500,0.000,0.000
271,0,0,573.750,0.000,82.500,573.750,0.000,82.500,0.000,0.000
272,0,0,596.250,0.000,82.500,596.250,0.000,82.500,0.000,0.000
273,0,0,618.750,0.000,82.500,618.750,0.000,82.500,0.000,0.000
274,0,0,641.250,0.000,82.500,641.250,0.000,82.500,0.000,0.000
275,0,0,0.000,0.000,90.000,0.000,0.000,90.000,0.000,0.000
276,0,0,22.500,0.000,90.000,22.500,0.000,90.000,0.000,0.000
277,0,0,45.000,0.000,90.000,45.000,0.000,90.000,0.000,0.000
278,0,0,67.500,0.000,90.000,67.500,0.000,90.000,0.000,0.000
279,0,0,123.750,0.000,90.000,123.750,0.000,90.000,0.000,0.000
280,0,0,135.000,0.000,90.000,135.000,0.000,90.000,0.000,0.000
281,0,0,157.500,0.000,90.000,157.500,0.000,90.000,0.000,0.000
282,0,0,180.000,0.000,90.000,180.000,0.000,90.000,0.000,0.000
283,0,0,236.250,0.000,90.000,236.250,0.000,90.000,0.000,0.000
284,0,0,247.500,0.000,90.000,247.500,0.000,90.000,0.000,0.000
285,0,0,270.000,0.000,90.000,270.000,0.000,90.000,0.000,0.000
286,0,0,292.500,0.000,90.000,292.500,0.000,90.000,0.000,0.000
287,0,0,348.750,0.000,90.000,348.750,0.000,90.000,0.000,0.000
288,0,0,360.000,0.000,90.000,360.000,0.000,90.000,0.000,0.000
289,0,0,382.500,0.000,90.000,382.500,0.000,90.000,0.000,0.000
290,0,0,405.000,0.000,90.000,405.000,0.000,90.000,0.000,0.000
291,0,0,461.250,0.000,90.000,461.250,0.000,90.000,0.000,0.000
292,0,0,472.500,0.000,90.000,472.500,0.000,90.000,0.000,0.000
293,0,0,495.000,0.000,90.000,495.000,0.000,90.000,0.000,0.000
294,0,0,517.500,0.000,90.000,517.500,0.000,90.000,0.000,0.000
295,0,0,573.750,0.000,90.000,573.750,0.000,90.000,0.000,0.000
296,0,0,585.000,0.000,90.000,585.000,0.000,90.000,0.000,0.000
297,0,0,607.500,0.000,90.000,607.500,0.000,90.000,0.000,0.000
298,0,0,630.000,0.000,90.000,630.000,0.000,90.000,0.000,0.000
299,0,0,0.000,0.000,97.500,0.000,0.000,97.500,0.000,0.000
300,0,0,11.250,0.000,97.500,11.250,0.000,97.500,0.000,0.000
301,0,0,33.750,0.000,97.500,33.750,0.000,97.500,0.000,0.000
302,0,0,56.250,0.000,97.500,56.250,0.000,97.500,0.000,0.000
303,0,0,123.750,0.000,97.500,123.750,0.000,97.500,0.000,0.000
304,0,0,146.250,0.000,97.500,146.250,0.000,97.500,0.000,0.000
305,0,0,168.750,0.000,97.500,168.750,0.000,97.500,0.000,0.000
306,0,0,236.250,0.000,97.500,236.250,0.000,97.500,0.000,0.000
307,0,0,258.750,0.000,97.500,258.750,0.000,97.500,0.000,0.000
308,0,0,281.250,0.000,97.500,281.250,0.000,97.500,0.000,0.000
309,0,0,348.750,0.000,97.500,348.750,0.000,97.500,0.000,0.000
310,0,0,371.250,0.000,97.500,371.250,0.000,97.500,0.000,0.000
311,0,0,393.750,0.000,97.500,393.750,0.000,97.500,0.000,0.000
312,0,0,461.250,0.000,97.500,461.250,0.000,97.500,0.000,0.000
313,0,0,483.750,0.000,97.500,483.750,0.000,97.500,0.000,0.000
314,0,0,506.250,0.000,97.500,506.250,0.000,97.500,0.000,0.000
315,0,0,573.750,0.000,97.500,573.750,0.000,97.500,0.000,0.000
316,0,0,596.250,0.000,97.500,596.250,0.000,97.500,0.000,0.000
317,0,0,618.750,0.000,97.500,618.750,0.000,97.500,0.000,0.000
318,0,0,641.250,0.000,97.500,641.250,0.000,97.500,0.000,0.000
319,0,0,0.000,0.000,105.000,0.000,0.000,105.000,0.000,0.000
320,0,0,22.500,0.000,105.000,22.500,0.000,105.000,0.000,0.000
321,0,0,45.000,0.000,105.000,45.000,0.000,105.000,0.000,0.000
322,0,0,67.500,0.000,105.000,67.500,0.000,105.000,0.000,0.000
323,0,0,123.750,0.000,105.000,123.750,0.000,105.000,0.000,0.000
324,0,0,135.000,0.000,105.000,135.000,0.000,105.000,0.000,0.000
325,0,0,157.500,0.000,105.000,157.500,0.000,105.000,0.000,0.000
326,0,0,180.000,0.000,105.000,180.000,0.000,105.000,0.000,0.000
327,0,0,236.250,0.000,105.000,236.250,0.000,105.000,0.000,0.000
328,0,0,247.500,0.000,105.000,247.500,0.000,105.000,0.000,0.000
329,0,0,270.000,0.000,105.000,270.000,0.000,105.000,0.000,0.000
330,0,0,292.500,0.000,105.000,292.500,0.000,105.000,0.000,0.000
331,0,0,348.750,0.000,105.000,348.750,0.000,105.000,0.000,0.000
332,0,0,360.000,0.000,105.000,360.000,0.000,105.000,0.000,0.000
333,0,0,382.500,0.000,105.000,382.500,0.000,105.000,0.000,0.000
334,0,0,405.000,0.000,105.000,405.000,0.000,105.000,0.000,0.000
335,0,0,461.250,0.000,105.000,461.250,0.000,105.000,0.000,0.000
336,0,0,472.500,0.000,105.000,472.500,0.000,105.000,0.000,0.000
337,0,0,495.000,0.000,105.000,495.000,0.000,105.000,0.000,0.000
338,0,0,517.500,0.000,105.000,517.500,0.000,105.000,0.000,0.000
339,0,0,573.750,0.000,105.000,573.750,0.000,105.000,0.000,0.000
340,0,0,585.000,0.000,105.000,585.000,0.000,105.000,0.000,0.000
341,0,0,607.500,0.000,105.000,607.500,0.000,105.000,0.000,0.000
342,0,0,630.000,0.000,105.000,630.000,0.000,105.000,0.000,0.000
343,0,0,0.000,0.000,112.500,0.000,0.000,112.500,0.000,0.000
344,0,0,11.250,0.000,112.500,11.250,0.000,112.500,0.000,0.000
345,0,0,33.750,0.000,112.500,33.750,0.000,112.500,0.000,0.000
346,0,0,56.250,0.000,112.500,56.250,0.000,112.500,0.000,0.000
347,0,0,123.750,0.000,112.500,123.750,0.000,112.500,0.000,0.000
348,0,0,146.250,0.000,112.500,146.250,0.000,112.500,0.000,0.000
349,0,0,168.750,0.000,112.500,168.750,0.000,112.500,0.000,0.000
350,0,0,236.250,0.000,112.500,236.250,0.000,112.500,0.000,0.000
351,0,0,258.750,0.000,112.500,258.750,0.000,112.500,0.000,0.000
352,0,0,281.250,0.000,112.500,281.250,0.000,112.500,0.000,0.000
353,0,0,348.750,0.000,112.500,348.750,0.000,112.500,0.000,0.000
354,0,0,371.250,0.000,112.500,371.250,0.000,112.500,0.000,0.000
355,0,0,393.750,0.000,112.500,393.750,0.000,112.500,0.000,0.000
356,0,0,461.250,0.000,112.500,461.250,0.000,112.500,0.000,0.000
357,0,0,483.750,0.000,112.500,483.750,0.000,112.500,0.000,0.000
358,0,0,506.250,0.000,112.500,506.250,0.000,112.500,0.000,0.000
359,0,0,573.750,0.000,112.500,573.750,0.000,112.500,0.000,0.000
360,0,0,596.250,0.000,112.500,596.250,0.000,112.500,0.000,0.000
361,0,0,618.750,0.000,112.500,618.750,0.000,112.500,0.000,0.000
362,0,0,641.250,0.000,112.500,641.250,0.000,112.500,0.000,0.000
363,0,0,0.000,0.000,120.000,0.000,0.000,120.000,0.000,0.000
364,0,0,22.500,0.000,120.000,22.500,0.000,120.000,0.000,0.000
365,0,0,45.000,0.000,120.000,45.000,0.000,120.000,0.000,0.000
366,0,0,67.500,0.000,120.000,67.500,0.000,120.000,0.000,0.000
367,0,0,123.750,0.000,120.000,123.750,0.000,120.000,0.000,0.000
368,0,0,135.000,0.000,120.000,135.000,0.000,120.000,0.000,0.000
369,0,0,157.500,0.000,120.000,157.500,0.000,120.000,0.000,0.000
370,0,0,180.000,0.000,120.000,180.000,0.000,120.000,0.000,0.000
371,0,0,236.250,0.000,120.000,236.250,0.000,120.000,0.000,0.000
372,0,0,247.500,0.000,120.000,247.500,0.000,120.000,0.000,0.000
373,0,0,270.000,0.000,120.000,270.000,0.000,120.000,0.000,0.000
374,0,0,292.500,0.000,120.000,292.500,0.000,120.000,0.000,0.000
375,0,0,348.750,0.000,120.000,348.750,0.000,120.000,0.000,0.000
376,0,0,360.000,0.000,120.000,360.000,0.000,120.000,0.000,0.000
377,0,0,382.500,0.000,120.000,382.500,0.000,120.000,0.000,0.000
378,0,0,405.000,0.000,120.000,405.000,0.000,120.000,0.000,0.000
379,0,0,461.250,0.000,120.000,461.250,0.000,120.000,0.000,0.000
380,0,0,472.500,0.000,120.000,472.500,0.000,120.000,0.000,0.000
381,0,0,495.000,0.000,120.000,495.000,0.000,120.000,0.000,0.000
382,0,0,517.500,0.000,120.000,517.500,0.000,120.000,0.000,0.000
383,0,0,573.750,0.000,120.000,573.750,0.000,120.000,0.000,0.000
384,0,0,585.000,0.000,120.000,585.000,0.000,120.000,0.000,0.000
385,0,0,607.500,0.000,120.000,607.500,0.000,120.000,0.000,0.000
386,0,0,630.000,0.000,120.000,630.000,0.000,120.000,0.000,0.000
387,0,0,0.000,0.000,127.500,0.000,0.000,127.500,0.000,0.000
388,0,0,11.250,0.000,127.500,11.250,0.000,127.500,0.000,0.000
389,0,0,33.750,0.000,127.500,33.750,0.000,127.500,0.000,0.000
390,0,0,56.250,0.000,127.500,56.250,0.000,127.500,0.000,0.000
391,0,0,123.750,0.000,127.500,123.750,0.000,127.500,0.000,0.000
392,0,0,146.250,0.000,127.500,146.250,0.000,127.500,0.000,0.000
393,0,0,168.750,0.000,127.500,168.750,0.000,127.500,0.000,0.000
394,0,0,236.250,0.000,127.500,236.250,0.000,127.500,0.000,0.000
395,0,0,258.750,0.000,127.500,258.750,0.000,127.500,0.000,0.000
396,0,0,281.250,0.000,127.500,281.250,0.000,127.500,0.000,0.000
397,0,0,348.750,0.000,127.500,348.750,0.000,127.500,0.000,0.000
398,0,0,371.250,0.000,127.500,371.250,0.000,127.500,0.000,0.000
399,0,0,393.750,0.000,127.500,393.750,0.000,127.500,0.000,0.000
400,0,0,461.250,0.000,127.500,461.250,0.000,127.500,0.000,0.000
401,0,0,483.750,0.000,127.500,483.750,0.000,127.500,0.000,0.000
402,0,0,506.250,0.000,127.500,506.250,0.000,127.500,0.000,0.000
403,0,0,573.750,0.000,127.500,573.750,0.000,127.500,0.000,0.000
404,0,0,596.250,0.000,127.500,596.250,0.000,127.500,0.000,0.000
405,0,0,618.750,0.000,127.500,618.750,0.000,127.500,0.000,0.000
406,0,0,641.250,0.000,127.500,641.250,0.000,127.500,0.000,0.000
407,0,0,0.000,0.000,135.000,0.000,0.000,135.000,0.000,0.000
408,0,0,22.500,0.000,135.000,22.500,0.000,135.000,0.000,0.000
409,0,0,45.000,0.000,135.000,45.000,0.000,135.000,0.000,0.000
410,0,0,67.500,0.000,135.000,67.500,0.000,135.000,0.000,0.000
